sex,marriage,nr_dependants,income,income_other,bank_accounts,bank_accounts_sp,assets,age,default,credit_card
1,2,0,380,0,0,0,0,38,0,0
1,1,0,4479,0,1,1,0,42,0,1
1,2,3,550,100,1,1,0,34,1,1
2,1,0,1384,0,0,0,0,70,0,0
1,4,0,520,0,0,0,0,56,0,0
2,2,0,310,0,0,0,0,24,0,0
2,5,1,380,0,0,0,20000,58,1,0
2,6,1,1365,0,1,1,0,31,0,0
2,6,0,375,0,0,0,0,31,0,0
1,2,0,800,0,0,0,0,31,1,0
2,1,2,627.12,0,0,0,0,35,0,0
1,1,0,400,0,0,0,0,21,0,0
2,2,3,1910,0,0,0,0,36,1,0
2,2,0,226,0,0,0,0,62,0,0
2,6,0,596,0,0,0,0,29,1,1
2,2,2,300,0,1,1,0,40,1,1
1,6,0,600,0,1,1,40000,43,1,1
2,2,0,700,0,0,0,0,47,0,0
2,2,0,1088,0,1,1,0,30,0,1
1,1,0,888,0,1,1,0,28,0,0
1,2,0,503,0,0,0,0,39,0,0
1,6,0,350,0,1,1,0,41,0,0
2,2,0,570,0,0,0,0,74,0,0
1,1,0,350,0,0,0,0,25,1,0
2,2,3,582,0,1,1,0,44,0,1
2,2,2,700,0,1,1,30000,49,0,0
1,2,0,350,65,1,1,8200,33,1,0
2,1,0,386,0,0,0,0,40,0,0
1,1,0,350,0,0,0,0,26,0,0
2,2,0,350,0,0,0,0,79,1,0
2,2,2,324,0,0,0,0,67,0,0
1,2,4,365,0,0,0,0,30,0,0
1,5,0,438,0,1,1,0,55,0,0
1,4,0,700,0,1,1,0,49,0,0
2,2,0,350,0,0,0,0,67,0,0
1,2,0,1795,0,0,0,0,46,0,1
1,2,1,290,0,0,0,50000,27,0,1
1,1,0,480,0,0,0,0,58,0,0
2,2,0,2492,0,0,0,0,63,0,0
1,2,0,350,0,0,0,0,34,0,0
1,2,0,1000,0,1,1,0,24,0,0
2,1,0,603.13,0,0,0,0,25,0,0
1,2,0,428,0,0,0,0,51,0,0
2,2,3,396,400,0,0,0,35,0,1
1,2,1,350,0,0,0,0,60,0,0
1,4,0,350,350,1,1,0,60,0,0
2,2,0,655,0,0,0,0,30,0,1
2,1,2,632,0,0,0,15000,48,0,0
1,1,0,350,0,1,1,0,28,0,0
1,4,1,276,0,0,0,0,51,0,0
1,2,0,261,0,0,0,0,44,0,0
2,2,0,1000,0,0,0,0,61,0,0
1,1,0,351,0,1,1,0,32,1,0
1,2,0,500,0,0,0,0,54,0,0
2,2,2,538,0,1,1,0,40,1,1
1,2,1,349,0,1,1,0,40,0,0
1,1,0,350,0,1,1,0,30,0,0
2,1,0,823,0,0,0,0,28,1,1
1,4,0,832,0,0,0,0,55,0,0
2,2,1,1138,0,0,0,0,41,0,0
2,2,3,400,0,0,0,15000,39,0,0
1,2,2,450,0,0,0,0,45,1,0
1,2,0,426,1200,0,0,0,27,0,0
1,2,1,700,0,1,1,0,43,0,0
2,1,0,350,0,0,0,0,22,1,0
2,2,2,517,0,0,0,0,56,0,0
2,6,0,583,0,0,0,0,41,0,0
1,2,0,550,0,1,1,0,39,0,0
2,3,2,665,0,0,0,0,46,0,0
1,2,3,300,0,0,0,0,41,0,0
1,1,0,2322,0,0,0,0,47,0,0
1,2,0,350,0,0,0,0,83,1,0
2,2,1,553,0,0,0,0,56,0,0
2,2,1,644,0,0,0,0,39,0,1
1,1,1,1362,0,0,0,0,30,0,0
1,2,4,650,0,0,0,0,41,0,0
2,2,0,681,681,1,1,0,52,1,0
1,1,0,350,0,0,0,0,35,0,0
1,1,2,392,0,0,0,0,37,0,0
2,2,4,937,0,0,0,0,56,0,1
1,2,0,590,0,0,0,0,38,1,0
1,1,1,650,0,1,1,0,49,0,1
1,2,0,887.25,0,0,0,0,43,0,1
1,2,1,1122.69,0,0,0,0,53,0,1
1,2,2,550,0,0,0,0,31,0,1
2,6,1,800,0,1,1,0,31,0,0
1,1,0,2864,0,0,0,0,55,0,0
2,2,0,1200,0,0,0,0,59,0,0
2,2,3,1390,0,1,1,0,54,0,0
1,5,0,572,0,0,0,0,49,0,0
2,2,0,350,0,1,1,0,23,0,1
1,7,2,450,0,0,0,0,32,0,0
1,2,2,620,0,1,1,0,32,0,1
1,4,5,520,0,1,1,0,42,1,0
1,1,0,501,0,1,1,0,20,0,0
2,2,3,500,0,1,1,0,67,1,1
1,2,0,2037.09,0,0,0,0,48,0,0
1,4,0,477,0,0,0,25000,66,0,0
2,6,2,500,0,0,0,0,64,0,0
2,1,0,442,0,0,0,0,25,0,1
1,2,1,624,0,0,0,90000,36,0,1
1,2,0,1375,0,1,1,0,55,0,0
1,2,5,350,0,1,1,0,21,1,0
1,4,0,1000,0,1,1,0,63,0,0
1,2,0,350,0,0,0,0,57,0,0
1,4,0,400,0,0,0,0,49,0,0
1,2,1,402,0,0,0,0,36,0,0
1,2,1,3000,0,1,1,80000,37,0,0
2,2,2,2128,0,0,0,0,63,0,0
1,2,1,526,0,1,1,30000,39,0,0
1,2,2,350,0,1,1,0,31,1,0
1,4,0,381,0,0,0,0,67,0,0
2,2,0,735,0,1,1,0,51,0,1
1,2,3,200,0,1,1,0,36,0,0
1,2,0,430,80,0,0,0,34,0,0
2,2,1,460,0,1,1,0,36,1,0
2,6,1,708,0,0,0,0,32,0,0
1,4,0,2000,0,0,0,0,68,0,0
2,2,3,432.6,500,0,0,0,40,0,0
1,2,0,525,0,1,1,0,31,0,0
1,1,0,500,0,0,0,0,50,0,0
1,1,0,257,0,0,0,0,24,1,0
2,1,0,1013,0,0,0,0,39,0,0
2,2,0,350,0,1,1,0,27,0,0
2,2,0,350,0,1,1,0,72,0,0
1,1,0,800,0,0,0,0,20,0,0
1,2,0,800,0,1,1,0,36,0,1
2,1,0,509,0,1,1,0,30,0,0
1,2,2,800,240,0,0,35000,36,1,1
1,2,0,760,0,0,0,0,26,0,0
2,2,1,2500,0,1,1,0,48,0,0
2,2,2,350,0,0,0,0,42,1,1
1,2,0,534,0,1,1,0,43,0,0
1,4,4,1437,0,0,0,0,60,0,0
2,1,0,350,0,0,0,0,29,0,0
2,2,3,1200,0,1,1,85000,38,0,0
2,2,0,500,0,0,0,0,31,0,0
1,2,0,358,0,0,0,0,24,0,0
1,1,0,850,0,1,1,0,33,0,0
1,4,0,790,0,1,1,0,71,0,1
2,1,1,683,0,0,0,0,27,0,0
2,2,0,746,0,0,0,0,24,0,0
1,1,0,648,0,0,0,0,49,0,0
1,1,2,394,0,0,0,0,23,0,0
1,4,0,350,0,1,1,0,72,0,0
2,2,0,508,0,0,0,0,68,0,0
1,1,0,486,0,1,1,0,24,1,1
1,2,5,420,0,1,1,0,28,0,0
1,1,0,598.35,0,0,0,0,32,0,0
2,2,0,708,0,0,0,0,54,0,0
2,1,1,210,0,1,1,0,47,0,0
1,5,3,690,0,1,1,0,37,1,0
1,2,0,400,0,1,1,0,26,0,0
1,2,0,450,0,1,1,0,22,0,0
1,5,0,423,0,1,1,0,38,0,0
1,1,0,210,0,0,0,0,66,0,0
1,4,0,700,0,1,1,0,68,0,0
1,2,0,686.38,0,0,0,0,41,0,0
1,2,0,529,0,1,1,0,38,0,0
1,1,0,350,0,1,1,0,75,0,0
2,2,0,1001,0,0,0,0,56,0,1
2,2,6,900,0,0,0,0,55,0,0
1,1,0,400,0,1,1,0,47,0,0
2,2,2,692,0,1,1,31500,37,0,0
1,6,0,800,0,1,1,0,30,0,0
2,4,0,380,0,0,0,0,67,0,0
1,2,0,350,0,1,1,0,55,1,0
2,2,0,412,0,0,0,0,21,1,0
2,2,1,495,0,1,1,0,29,0,0
1,1,0,3600,0,0,0,0,42,0,0
2,2,0,13757,0,0,0,0,58,0,0
1,2,0,550,0,0,0,0,27,0,0
1,2,0,381,0,0,0,0,72,0,0
1,1,2,1450,0,0,0,0,35,1,0
1,2,0,269,800,1,1,0,52,0,1
2,2,0,1200,0,1,1,0,43,0,0
2,2,1,1899,0,0,0,0,54,1,0
1,2,0,350,0,0,0,0,36,0,0
2,2,0,264,0,0,0,0,76,0,0
1,2,0,880,0,0,0,0,46,0,0
1,1,0,450,0,0,0,0,34,0,1
2,2,0,476,0,0,0,0,52,0,0
1,2,1,650,0,1,1,0,60,0,1
1,1,0,543,0,0,0,0,32,1,0
1,2,1,1808,0,1,1,0,44,0,0
1,2,2,569,580,0,0,0,30,0,0
1,2,0,400,0,0,0,0,27,0,0
2,2,0,400,0,0,0,0,44,0,0
1,2,2,607,0,1,1,0,42,0,0
1,2,2,550,0,0,0,0,25,0,0
1,1,1,200,0,1,1,0,28,0,0
2,2,1,866,0,0,0,0,46,0,0
1,0,4,150,0,1,1,0,44,0,0
2,2,1,1055,0,1,1,40000,29,0,0
1,1,1,350,0,0,0,35000,58,0,0
1,2,0,550,0,1,1,0,57,0,0
2,2,0,350,0,0,0,0,46,0,0
1,2,0,350,300,0,0,0,45,0,1
1,5,1,530,0,0,0,0,30,1,0
1,2,0,259,0,1,1,0,54,0,0
1,2,0,800,0,1,1,0,49,0,1
2,2,1,460,0,0,0,0,38,0,1
1,2,0,600,0,1,1,0,44,0,0
1,1,4,350,0,1,1,0,37,0,0
1,2,0,380,0,0,0,0,32,0,0
2,1,1,483,0,1,1,0,23,0,0
2,2,0,2500,0,0,0,0,64,0,0
2,2,1,244,0,0,0,0,25,0,0
2,2,1,1500,0,1,1,0,37,0,1
1,1,0,1735,0,0,0,0,56,1,0
1,1,0,350,0,0,0,0,43,0,0
2,2,3,2615,0,1,1,0,45,0,1
1,3,0,350,0,0,0,0,48,0,0
2,2,0,408,0,0,0,0,33,0,0
1,1,0,785,0,1,1,0,27,0,0
1,2,2,463,0,1,1,0,31,0,0
1,5,0,558,0,1,1,0,62,0,0
2,1,0,1791,0,1,1,0,38,1,0
2,2,0,1190,0,0,0,0,39,0,0
1,2,0,400,0,0,0,0,44,0,0
2,1,0,350,0,1,1,0,18,0,0
2,2,0,618,0,0,0,0,22,0,1
1,2,0,350,0,0,0,0,45,0,0
1,4,0,350,0,1,1,0,60,0,0
1,1,0,2000,0,1,1,0,49,0,1
2,2,2,2000,0,0,0,0,40,0,0
2,2,0,281,281,0,0,0,62,0,1
1,1,0,800,0,0,0,0,35,0,0
1,2,0,357,350,0,0,0,66,0,0
1,1,1,700,0,1,1,0,31,0,0
1,1,1,1500,0,1,1,0,41,0,0
1,3,0,337,0,1,1,0,40,1,0
2,1,1,481,0,1,1,0,23,0,0
1,1,0,582,300,0,0,0,41,0,0
1,2,3,380,200,0,0,0,50,0,0
1,1,2,850,0,1,1,0,38,0,1
2,2,0,620,0,1,1,0,21,0,0
1,2,2,7557,1054.58,0,0,0,35,1,0
1,2,0,1200,600,0,0,0,55,0,0
1,1,0,1371,425,0,0,0,42,0,1
1,0,0,250,0,1,1,0,37,0,1
1,5,0,800,0,0,0,0,38,0,0
1,4,0,1007,350,1,1,0,62,0,0
1,7,0,381,0,0,0,0,56,0,0
1,1,2,516,0,0,0,0,39,0,0
1,1,0,440.91,0,0,0,0,43,1,0
2,2,1,381,0,0,0,0,66,0,0
1,1,1,594,0,0,0,0,40,0,0
1,2,0,510,0,0,0,0,35,0,0
2,4,0,689.2,0,0,0,0,70,0,0
2,1,0,1900,0,1,1,0,29,0,0
2,2,4,980,0,0,0,0,34,0,0
2,2,0,1000,0,0,0,0,39,0,0
2,1,0,500,0,0,0,0,40,0,0
1,1,0,1500,0,0,0,0,37,0,0
2,0,1,1101,0,1,1,0,49,1,0
2,1,0,456,0,0,0,0,21,0,0
2,1,0,350,0,1,1,0,32,1,0
2,1,0,1853.99,0,0,0,0,27,1,0
2,1,1,350,0,1,1,0,55,0,0
2,3,0,1176,0,0,0,0,54,0,0
1,1,0,400.4,0,0,0,0,21,0,1
1,2,0,250,0,1,1,0,62,0,0
2,2,2,521,0,0,0,0,39,0,0
1,2,0,850,0,0,0,0,39,0,0
2,2,1,425,0,1,1,0,36,1,0
2,2,0,1538,0,0,0,0,31,0,0
1,2,0,600,800,1,1,0,40,1,0
2,4,0,1154,0,0,0,0,67,0,1
1,1,2,775,0,0,0,0,50,0,0
1,1,1,900,0,0,0,0,29,1,0
2,2,0,1051,0,0,0,0,58,0,1
1,2,0,248,0,0,0,0,49,1,0
2,5,4,375,0,0,0,0,56,0,1
2,5,0,499,0,1,1,0,44,0,0
1,2,0,395,0,1,1,0,32,0,0
2,2,0,350,0,1,1,0,63,1,0
2,2,0,1651,0,1,1,0,70,0,0
2,1,2,258,516,0,0,0,42,1,0
1,2,0,488,935,0,0,0,40,0,0
1,1,0,350,0,1,1,0,31,0,0
2,1,0,516,600,1,1,0,46,1,0
2,1,0,200,0,0,0,0,32,1,1
1,1,0,380,0,0,0,0,36,0,0
1,2,0,1069,0,0,0,0,46,0,1
2,2,0,1339,0,0,0,0,56,0,1
2,2,3,425.81,0,0,0,0,31,1,1
1,4,1,351,350,1,1,0,46,0,0
1,2,0,399,0,0,0,0,43,0,0
1,1,1,595.68,0,0,0,0,25,0,0
1,2,4,578,0,1,1,0,36,1,0
1,2,4,546,0,1,1,0,43,1,0
2,2,0,350,0,1,1,0,58,1,0
1,1,0,200,0,0,0,0,24,1,0
1,1,2,600,0,1,1,0,25,1,0
1,2,0,455,0,0,0,0,73,0,0
1,4,0,353,0,1,1,0,37,0,0
2,2,0,940,0,0,0,0,40,0,0
1,2,0,427,0,1,1,0,31,1,0
1,2,0,480,0,1,1,0,58,0,0
2,2,0,918.87,0,0,0,0,25,1,0
1,1,0,500,0,1,1,0,24,0,0
1,2,1,250,4660,0,0,0,22,1,0
1,1,0,787,0,1,1,0,48,0,0
2,1,0,939,0,1,1,0,23,0,0
1,1,1,1178,0,0,0,0,76,0,0
2,2,1,411,0,0,0,0,28,0,1
1,3,0,1126,0,0,0,0,54,1,0
2,1,0,729,0,1,1,0,42,0,0
1,1,0,381,0,0,0,0,30,1,0
1,1,1,550,0,1,1,0,26,0,0
1,2,1,396,0,0,0,0,40,0,0
2,2,0,856,0,0,0,0,29,0,0
1,1,3,426,0,0,0,0,29,0,0
1,3,1,1000,0,1,1,0,39,0,1
1,2,1,534,0,1,1,0,29,0,0
1,2,3,350,0,0,0,0,27,0,0
1,4,0,460,1000,0,0,0,63,0,0
1,0,2,404,0,1,1,0,32,1,0
1,5,1,401,0,0,0,0,38,0,0
1,2,0,1230,0,0,0,0,49,0,0
1,2,1,1200,0,0,0,0,45,0,0
2,6,0,350,0,1,1,0,57,1,0
2,2,0,258,0,0,0,0,57,1,0
2,5,0,2676,0,0,0,0,60,0,0
2,1,0,465,0,0,0,0,24,0,0
2,2,0,350,0,1,1,0,52,0,0
1,1,1,357,0,1,1,0,50,0,0
1,5,0,1400,0,0,0,0,57,0,0
1,4,3,296,0,0,0,0,53,0,0
2,2,2,817,0,1,1,0,30,1,0
2,2,0,1050,0,0,0,0,33,0,0
2,1,0,439,0,0,0,0,32,1,0
2,2,3,701.8,0,0,0,0,49,0,0
2,1,0,350,0,0,0,0,38,1,0
1,2,2,261,0,0,0,0,66,0,0
1,4,0,700,0,1,1,0,55,0,0
1,2,1,784,360,1,1,0,38,0,0
1,2,1,1200,0,1,1,0,39,1,1
2,2,1,481,0,1,1,0,25,0,0
2,2,2,1200,0,0,0,0,48,0,0
1,2,0,420.2,0,0,0,0,49,0,0
1,1,2,500,0,0,0,0,41,1,0
2,4,10,350,0,1,1,0,70,1,0
1,1,0,1334,0,1,1,0,45,0,0
1,2,0,700,0,0,0,0,64,0,0
1,6,0,294,0,0,0,0,63,0,0
1,3,0,442,0,1,1,0,42,0,0
2,2,0,566,0,0,0,0,35,1,0
1,1,0,350,0,1,1,0,22,1,0
1,1,0,440,0,0,0,0,19,0,0
1,4,0,800,0,0,0,0,62,0,0
1,1,0,378,0,1,1,0,39,0,1
2,2,5,1131,0,1,1,0,53,0,0
1,3,0,350,0,0,0,0,71,0,0
1,1,0,416,0,0,0,0,27,0,1
1,2,2,716,0,0,0,0,52,1,1
1,1,2,800,0,0,0,0,47,1,0
2,2,0,755,0,0,0,0,38,0,0
1,2,5,400,0,0,0,0,33,0,0
2,2,0,350,50,0,0,7000,35,0,0
1,1,0,350,0,0,0,0,37,0,0
1,4,0,407,0,0,0,0,73,0,0
1,2,0,427,0,0,0,0,24,0,1
1,4,0,438,0,0,0,0,59,0,0
1,4,0,350,0,0,0,0,81,1,0
2,2,0,473,0,1,1,0,37,0,0
1,1,2,1365,555.38,0,0,0,32,0,1
1,1,0,350,0,1,1,0,46,0,0
1,2,0,550,0,1,1,0,56,0,0
1,1,1,460,0,0,0,0,18,0,0
1,2,0,600,0,0,0,0,51,0,0
2,2,1,800,0,0,0,20000,32,0,0
1,2,0,350,0,0,0,0,78,1,0
1,2,0,350,250,1,1,0,38,0,0
1,2,0,620,0,0,0,0,25,0,0
1,2,0,350,0,0,0,0,58,1,0
2,2,1,800,0,0,0,0,54,1,0
2,6,3,375,0,0,0,0,33,1,0
2,6,2,2000,0,0,0,0,36,0,0
1,6,0,550,0,0,0,0,40,0,0
1,2,0,450,0,0,0,0,41,0,0
1,4,2,1288,0,1,1,0,59,0,1
2,2,0,664,0,1,1,0,50,0,1
1,2,3,350,0,0,0,0,31,0,0
1,2,3,690,0,1,1,0,38,1,0
1,1,0,400,0,0,0,0,22,0,0
1,6,0,500,0,0,0,0,30,1,0
2,2,0,2888,0,0,0,0,60,0,0
1,1,0,1159,0,1,1,0,42,1,1
1,2,0,600,800,1,1,0,25,1,0
1,2,0,429,0,0,0,0,40,0,0
1,6,1,380,0,0,0,0,57,0,0
2,2,5,788.52,0,0,0,80000,37,0,0
1,4,0,381,0,0,0,0,68,0,0
1,2,0,246,0,0,0,0,41,0,0
2,2,0,596,0,0,0,0,62,0,0
2,4,0,350,0,1,1,0,79,0,0
2,2,0,144,0,0,0,0,75,1,0
2,2,0,700,0,0,0,0,32,0,0
2,2,0,1500,0,0,0,0,44,0,1
2,7,0,1756,0,1,1,0,58,0,0
1,1,0,356,0,1,1,0,27,0,0
1,2,0,537,0,1,1,0,60,0,0
1,2,2,201,0,1,1,0,40,0,0
1,1,0,614,0,0,0,0,26,0,0
1,1,0,429,0,0,0,85000,20,0,0
1,1,0,380,0,0,0,0,49,0,0
1,1,0,400,0,1,1,4000,35,0,0
2,2,0,2000,0,0,0,0,52,1,0
1,2,0,1315,0,0,0,0,53,0,0
1,4,0,150040,0,1,1,0,62,0,0
1,2,3,350,0,1,1,0,36,0,0
1,1,0,350,350,0,0,0,72,0,0
1,1,0,500,0,0,0,0,29,1,0
1,2,0,600,0,1,1,0,28,0,0
1,4,8,350,0,1,1,0,62,0,0
1,2,1,100,0,0,0,0,53,0,0
1,2,2,520.91,0,0,0,0,27,1,0
1,2,0,300,0,0,0,0,59,0,0
1,4,1,716,0,0,0,0,59,0,0
2,2,3,800,0,0,0,0,27,1,0
2,2,0,380,0,0,0,0,23,0,0
2,2,0,570,0,0,0,0,28,1,0
1,2,1,545,0,0,0,0,53,0,0
1,6,1,1200,0,0,0,0,27,1,0
1,2,0,426,0,1,1,0,44,0,0
1,4,0,760,0,0,0,0,74,0,0
1,5,1,500,0,0,0,0,56,0,0
1,7,2,350,0,1,1,0,46,0,0
2,1,0,827,0,0,0,0,78,0,0
1,1,0,557,0,1,1,0,46,0,0
1,2,0,255,0,0,0,0,26,0,0
2,1,0,350,0,1,1,0,26,1,0
1,1,1,600,0,1,1,0,28,1,0
2,1,1,849,0,1,1,0,50,0,0
2,1,0,870,0,0,0,0,42,0,1
1,2,1,460,0,1,1,0,54,0,0
2,2,0,977,0,1,1,0,34,0,1
1,2,0,350,0,0,0,0,34,1,0
1,2,0,890,0,1,1,0,49,0,1
1,2,0,331,200,1,1,0,69,0,1
2,1,0,650,0,1,1,0,28,0,0
1,1,0,400,0,1,1,0,56,0,0
1,2,1,2214,0,1,1,0,33,0,1
2,1,3,376.2,0,0,0,0,46,0,0
1,2,0,400,0,0,0,0,32,0,0
1,5,0,1791,0,0,0,0,50,0,0
1,7,0,404,0,0,0,0,54,0,0
1,2,1,485,0,0,0,0,48,1,0
1,2,0,332,0,0,0,0,58,0,0
1,1,0,427,0,0,0,0,57,1,0
2,2,1,450,0,1,1,0,53,0,1
1,2,0,350,0,1,1,0,33,0,0
2,5,0,622,0,0,0,0,44,0,0
2,2,0,400,0,1,1,0,59,1,0
2,4,0,381,0,0,0,0,76,1,0
1,1,2,395,0,0,0,0,35,0,0
2,2,0,1626,0,1,1,0,40,0,0
1,2,5,250,0,1,1,0,42,0,0
2,1,0,1218,0,1,1,0,32,1,0
1,2,0,418,396,0,0,0,39,1,0
1,2,0,350,0,0,0,0,18,1,0
1,1,0,380,0,0,0,0,98,0,0
1,1,0,700,0,0,0,0,29,0,0
1,2,4,240,0,0,0,0,42,0,0
1,1,0,350,0,0,0,0,58,1,0
2,2,0,1800,0,0,0,0,61,0,0
1,2,0,350,0,0,0,0,28,0,0
1,2,1,680,800,0,0,0,19,0,0
1,4,0,900,0,0,0,0,57,1,0
2,2,0,201,0,0,0,0,22,0,0
2,2,3,501,0,1,1,0,37,0,0
2,5,0,498,0,0,0,0,54,0,0
2,2,2,2680,0,1,1,0,54,0,1
1,2,0,350,0,0,0,0,34,0,0
2,2,0,750,0,1,1,0,47,0,0
2,2,0,800,0,0,0,0,53,0,0
1,2,0,700,0,0,0,0,53,0,0
1,2,1,525,15,0,0,0,54,0,0
2,2,1,406,0,0,0,0,39,0,0
1,4,2,600,0,0,0,0,67,0,0
2,2,1,2060,0,0,0,0,51,0,0
1,2,0,882,1003,0,0,0,30,0,0
1,2,0,525,0,0,0,0,44,1,0
1,1,1,414.33,0,0,0,0,28,0,0
2,2,3,350,350,0,0,0,64,0,0
2,1,0,1041,0,1,1,0,25,0,0
2,5,0,350,0,1,1,0,66,0,0
1,2,0,1500,0,0,0,0,46,1,0
1,1,1,633,0,0,0,0,27,0,1
1,2,0,600,0,0,0,0,55,0,0
2,1,0,423,0,0,0,0,33,0,0
1,1,0,279,0,0,0,0,32,0,1
1,2,0,600,0,0,0,0,21,1,0
2,2,0,350,0,1,1,0,23,0,0
2,2,0,660.45,0,0,0,0,30,1,0
1,2,0,200,0,1,1,0,25,1,0
2,1,0,569.76,0,0,0,0,46,0,0
1,4,8,600,0,1,1,0,66,1,0
1,2,1,600,0,1,1,0,66,0,0
1,2,2,253,0,0,0,0,39,0,1
1,1,0,700,0,0,0,0,35,0,0
1,2,2,855,0,0,0,0,25,0,1
2,2,0,276,500,0,0,0,56,0,0
1,1,0,350,0,0,0,0,30,0,0
2,2,1,600,0,1,1,0,65,0,0
2,2,3,380,0,0,0,60000,31,0,0
2,1,0,381,0,0,0,0,41,0,0
1,2,0,350,0,1,1,0,62,0,0
1,2,0,890,0,0,0,0,47,0,0
1,4,0,441,0,0,0,0,61,0,0
2,1,0,550,0,0,0,0,36,0,0
1,1,4,500,0,0,0,0,38,0,0
1,2,0,431,0,1,1,0,26,0,0
1,2,3,358,0,0,0,0,56,0,0
2,1,3,600,0,0,0,0,51,0,0
1,2,0,381,0,1,1,0,45,1,0
1,4,0,350,0,1,1,0,38,0,0
2,1,0,200,0,0,0,0,55,1,0
2,2,2,570,0,1,1,0,42,0,0
2,1,0,680,0,0,0,0,22,0,0
1,4,0,212,263.52,0,0,0,63,0,0
1,1,0,350,0,1,1,0,80,0,0
2,2,2,800,0,0,0,0,35,0,0
1,1,1,225,0,0,0,0,46,0,0
1,2,1,500,0,0,0,0,50,0,0
2,2,0,350,0,0,0,0,70,0,0
1,4,0,380,0,0,0,0,97,1,0
2,1,0,408,0,1,1,0,41,0,0
2,4,0,350,0,1,1,0,85,0,0
1,1,0,200,0,0,0,0,39,1,0
1,2,4,200,0,0,0,0,37,0,0
1,2,0,950,0,0,0,0,58,0,0
1,1,0,350,0,1,1,0,58,0,0
1,2,0,600,0,0,0,0,28,1,0
2,2,0,1000,0,0,0,0,34,0,0
1,2,3,1438,0,1,1,0,47,0,0
2,1,0,350,0,1,1,0,62,0,0
2,2,0,350,0,0,0,0,35,0,1
1,2,0,2138,0,1,1,0,33,0,1
2,2,0,351,0,0,0,0,68,0,0
1,7,0,850,0,1,1,57000,45,1,0
1,2,0,653,0,1,1,0,24,0,0
2,2,0,350,0,1,1,0,55,0,0
2,2,0,9074,0,0,0,0,81,0,0
2,2,5,350,0,1,1,0,56,1,0
1,2,2,350,561,1,1,25000,36,0,0
1,4,0,1520,0,0,0,0,52,0,0
2,2,0,530,0,0,0,0,67,0,0
1,1,0,595,0,0,0,0,44,0,0
1,1,0,600,0,0,0,0,34,0,1
2,2,3,1000,0,0,0,0,25,0,0
1,6,2,980,0,1,1,0,28,1,0
2,1,0,450,409,1,1,0,34,0,0
1,4,0,280,0,1,1,0,46,0,0
2,2,3,421,0,1,1,0,74,0,1
2,2,0,2232,0,0,0,0,54,0,0
2,4,0,350,0,0,0,0,64,0,0
2,1,0,420,0,1,1,0,19,1,0
2,2,0,1214,0,0,0,0,66,0,0
1,1,0,320,0,0,0,0,43,0,0
1,4,2,441,0,1,1,0,50,0,0
1,2,0,291,0,1,1,0,56,0,0
2,2,0,416,0,1,1,0,48,1,1
1,1,0,500,0,0,0,0,27,0,0
1,4,0,350,0,1,1,0,77,0,0
1,1,0,350,0,0,0,0,39,1,1
2,2,0,347,0,0,0,0,64,1,0
2,2,0,725,0,0,0,0,67,0,0
1,1,0,350,0,0,0,0,27,1,0
2,2,3,610,0,0,0,0,37,0,0
1,1,1,699,0,0,0,0,43,0,0
2,2,2,440,0,1,1,0,25,0,1
1,2,0,1005,0,0,0,0,48,0,1
2,1,4,665,0,1,1,0,46,0,0
1,3,0,296,0,1,1,0,74,0,0
1,1,2,700,0,0,0,0,46,1,0
1,1,0,353,0,0,0,0,60,1,0
2,2,3,1190,0,1,1,0,45,0,0
1,1,0,350,0,0,0,0,68,0,0
1,1,0,351,0,1,1,0,63,0,0
1,7,2,350,0,0,0,0,46,0,0
1,1,0,349,0,0,0,0,24,0,0
1,2,3,681,0,1,1,0,32,1,0
1,1,0,2880,0,0,0,0,36,0,0
1,4,1,515,0,0,0,0,57,0,0
1,2,2,600,0,0,0,0,34,0,0
1,1,0,787.54,0,0,0,0,44,0,1
1,4,2,380,0,0,0,0,54,0,0
1,2,0,409,0,1,1,0,64,0,0
2,6,0,1200,0,0,0,0,53,0,0
1,2,0,700,0,0,0,0,24,0,0
1,2,2,266.12,0,0,0,0,28,0,0
2,2,1,498,0,1,1,0,31,0,0
2,2,0,350,0,1,1,0,61,0,0
1,5,0,400,0,0,0,0,52,0,0
2,1,0,547,0,1,1,0,23,0,0
1,2,0,350,0,0,0,0,44,1,0
1,2,0,245,0,0,0,0,70,0,0
2,2,0,600,0,0,0,0,35,1,0
2,1,0,323.78,0,0,0,0,24,1,0
2,6,0,752.4,0,0,0,0,26,0,0
1,4,0,700,0,1,1,0,72,1,0
2,2,2,630,0,1,1,0,27,1,0
2,1,0,1068,0,0,0,0,34,0,0
1,4,0,350,0,1,1,0,90,0,0
3,2,0,1769,0,1,1,0,40,0,0
1,2,0,367,300,1,1,0,25,0,0
1,2,3,300,0,0,0,0,57,0,1
1,2,0,350,0,1,1,0,65,0,0
1,2,0,300,0,1,1,0,66,1,0
2,1,0,1100,0,1,1,70000,42,0,1
1,2,1,400,0,1,1,0,45,0,0
2,2,2,719,0,0,0,0,25,0,1
1,1,0,310,0,0,0,0,31,0,0
1,2,0,500,0,0,0,0,33,0,0
1,1,0,460,200,0,0,0,31,0,0
1,2,2,536,0,0,0,0,41,0,0
1,2,2,1330,0,1,1,25000,32,1,0
2,2,0,460,0,1,1,0,54,1,0
1,4,0,564,0,0,0,0,61,0,0
2,2,0,600,0,1,1,0,47,1,0
2,2,0,1150,0,1,1,0,42,0,0
1,2,0,275,0,0,0,0,62,0,0
