Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,CallLengthMin
33,management,single,tertiary,0,87,0,0,cellular,12,aug,1,-1,0,unknown,1,16.3
60,retired,divorced,secondary,0,514,0,0,cellular,15,oct,2,213,10,success,1,3.11666666666667
45,blue-collar,married,secondary,0,0,0,0,cellular,14,aug,2,-1,0,unknown,0,3.58333333333333
31,student,single,tertiary,0,4951,0,0,cellular,17,sep,3,81,3,failure,1,4.75
47,services,married,secondary,0,1160,1,0,cellular,3,feb,2,221,4,failure,0,1.95
39,entrepreneur,married,tertiary,0,0,0,0,cellular,31,jul,3,-1,0,unknown,0,1.16666666666667
32,blue-collar,single,secondary,0,799,0,1,cellular,23,jul,6,-1,0,unknown,1,34.6333333333333
52,unemployed,married,secondary,0,105,0,0,cellular,20,nov,1,-1,0,unknown,0,1.6
30,admin.,married,secondary,0,166,0,0,unknown,14,jun,1,-1,0,unknown,0,0.5
37,blue-collar,married,secondary,0,903,1,0,cellular,20,apr,1,-1,0,unknown,0,2.06666666666667
47,services,married,secondary,0,0,0,1,unknown,20,jun,2,-1,0,unknown,0,0.85
34,admin.,single,tertiary,0,64,1,0,cellular,28,jul,2,-1,0,unknown,0,1.26666666666667
20,student,single,unknown,0,457,0,0,cellular,16,jun,1,-1,0,unknown,0,3.56666666666667
25,self-employed,single,tertiary,0,42,1,0,cellular,5,jun,1,94,1,success,1,2.48333333333333
25,admin.,single,tertiary,0,220,0,0,cellular,26,may,1,-1,0,unknown,0,1.13333333333333
23,services,single,secondary,0,279,1,0,cellular,18,may,1,370,1,failure,1,14.05
48,entrepreneur,divorced,tertiary,0,275,0,1,unknown,5,jun,1,-1,0,unknown,0,0.566666666666667
35,management,married,tertiary,0,0,0,0,cellular,26,aug,2,-1,0,unknown,0,7.26666666666667
30,management,single,tertiary,0,2344,1,0,cellular,20,oct,2,92,3,failure,0,5.26666666666667
35,management,married,tertiary,0,8,0,0,cellular,23,apr,3,-1,0,unknown,1,1.55
37,management,married,tertiary,0,3737,0,0,cellular,7,jul,1,-1,0,unknown,1,3.73333333333333
35,technician,single,tertiary,0,147,0,0,cellular,21,aug,2,-1,0,unknown,0,2.23333333333333
44,entrepreneur,married,tertiary,0,1631,1,0,unknown,6,may,2,-1,0,unknown,0,5.76666666666667
30,student,single,secondary,0,1779,0,0,cellular,11,aug,1,433,1,success,1,3.88333333333333
32,management,single,tertiary,0,933,1,0,cellular,12,may,4,307,1,failure,0,2.45
19,student,single,secondary,0,394,0,0,cellular,5,apr,3,-1,0,unknown,1,5.45
58,retired,married,secondary,0,1227,0,0,cellular,2,feb,1,-1,0,unknown,0,4.61666666666667
29,management,married,tertiary,0,805,0,0,cellular,28,jan,1,-1,0,unknown,0,1.16666666666667
25,student,single,unknown,0,722,0,0,telephone,21,apr,2,-1,0,unknown,1,10.3833333333333
40,management,married,tertiary,0,0,1,0,cellular,2,feb,1,-1,0,unknown,0,4.65
31,technician,single,secondary,0,46,0,0,cellular,27,aug,6,-1,0,unknown,0,5.21666666666667
47,admin.,divorced,secondary,0,555,1,1,telephone,17,oct,1,-1,0,unknown,1,7.96666666666667
59,services,divorced,secondary,0,1,1,0,cellular,28,jan,1,253,5,other,1,10.0333333333333
42,blue-collar,married,secondary,0,3,1,0,telephone,20,nov,1,190,1,failure,0,0.783333333333333
59,management,divorced,tertiary,0,17056,1,0,cellular,20,nov,2,-1,0,unknown,0,7.83333333333333
38,technician,single,secondary,0,1255,1,0,cellular,6,may,1,170,4,failure,0,2
33,services,married,secondary,0,386,0,0,cellular,12,nov,1,92,4,failure,1,4.21666666666667
30,blue-collar,single,secondary,0,0,1,0,unknown,5,may,2,-1,0,unknown,0,0.0833333333333333
31,self-employed,married,tertiary,0,94,0,0,cellular,22,aug,2,-1,0,unknown,1,9.65
52,admin.,divorced,secondary,0,725,1,0,cellular,20,apr,3,325,1,other,0,0.95
47,blue-collar,married,secondary,0,1568,1,0,cellular,19,feb,1,262,7,success,1,6.46666666666667
27,self-employed,single,secondary,0,152,0,0,cellular,30,jul,3,-1,0,unknown,0,1.33333333333333
56,technician,married,secondary,0,28,1,0,unknown,15,may,1,-1,0,unknown,0,3.93333333333333
31,technician,single,tertiary,0,438,1,0,cellular,20,nov,1,100,2,failure,0,2.75
77,retired,married,primary,0,29340,0,0,cellular,15,mar,1,91,2,other,1,4.28333333333333
29,management,single,secondary,0,-105,1,0,unknown,27,may,3,-1,0,unknown,0,0.0833333333333333
27,blue-collar,single,secondary,0,535,0,0,cellular,16,aug,3,95,4,success,1,4.41666666666667
44,blue-collar,married,secondary,0,797,1,0,cellular,17,apr,2,-1,0,unknown,0,4.1
61,management,married,secondary,0,985,0,0,cellular,18,aug,6,-1,0,unknown,1,16.6333333333333
46,management,divorced,tertiary,0,1297,0,0,cellular,11,aug,3,-1,0,unknown,1,11.9333333333333
26,blue-collar,single,secondary,0,-46,1,0,unknown,20,jun,7,-1,0,unknown,1,6.36666666666667
53,management,married,unknown,0,2240,1,0,cellular,2,jun,2,385,1,success,1,4.7
20,student,single,unknown,0,829,0,0,cellular,9,jul,2,-1,0,unknown,1,4.21666666666667
29,technician,single,secondary,0,110,1,0,cellular,13,apr,1,-1,0,unknown,1,17.2666666666667
38,admin.,married,secondary,0,47,1,0,cellular,4,may,5,-1,0,unknown,1,4.8
35,blue-collar,single,secondary,0,885,1,0,cellular,15,jul,6,-1,0,unknown,1,10.5333333333333
46,services,divorced,secondary,0,0,0,0,unknown,20,jun,3,-1,0,unknown,1,17.05
32,blue-collar,married,secondary,0,536,1,0,unknown,9,may,2,-1,0,unknown,0,3.46666666666667
52,technician,married,secondary,0,137,0,0,cellular,6,jul,2,-1,0,unknown,1,3.78333333333333
26,technician,single,tertiary,0,170,1,0,cellular,10,jul,1,-1,0,unknown,0,8.1
33,services,divorced,secondary,0,-297,1,0,unknown,26,may,2,-1,0,unknown,0,2.7
30,technician,single,secondary,0,53,1,0,cellular,18,jul,5,-1,0,unknown,0,5.86666666666667
48,technician,single,secondary,0,1245,0,0,cellular,13,oct,1,134,1,other,0,2.81666666666667
36,technician,married,secondary,0,480,0,0,cellular,20,oct,1,-1,0,unknown,1,3.55
35,management,single,tertiary,0,1750,1,0,cellular,21,apr,3,-1,0,unknown,1,5.55
35,services,married,secondary,0,5,0,0,cellular,30,jul,2,-1,0,unknown,0,2.55
31,technician,married,secondary,0,4182,1,0,cellular,4,may,2,-1,0,unknown,1,5.78333333333333
39,blue-collar,divorced,secondary,0,241,1,0,cellular,18,jul,2,-1,0,unknown,0,1.95
33,self-employed,married,secondary,0,49,1,0,cellular,14,may,7,-1,0,unknown,0,2.83333333333333
57,retired,married,tertiary,0,0,0,0,cellular,12,aug,4,-1,0,unknown,0,1.93333333333333
30,technician,single,secondary,0,458,0,0,cellular,20,nov,7,-1,0,unknown,0,0.85
40,blue-collar,single,secondary,0,1101,1,0,unknown,16,may,1,-1,0,unknown,0,3.56666666666667
36,blue-collar,married,tertiary,0,9,1,0,unknown,18,jun,3,-1,0,unknown,0,1.86666666666667
36,blue-collar,single,primary,0,49,1,0,unknown,8,may,1,-1,0,unknown,0,6.75
32,management,married,secondary,0,625,1,0,cellular,2,jun,1,56,2,failure,0,5.86666666666667
37,admin.,married,secondary,0,1110,1,0,telephone,22,jul,11,-1,0,unknown,1,13.3666666666667
44,blue-collar,married,secondary,0,138,1,0,unknown,8,may,3,-1,0,unknown,0,4.71666666666667
27,student,single,secondary,0,3,0,0,cellular,28,jan,1,-1,0,unknown,0,2.18333333333333
50,blue-collar,married,primary,0,180,1,0,cellular,16,apr,2,-1,0,unknown,0,1.75
34,management,single,tertiary,0,5086,0,0,cellular,25,may,4,-1,0,unknown,1,3.55
57,management,married,primary,0,1052,1,0,unknown,13,may,4,-1,0,unknown,0,3.78333333333333
40,services,married,unknown,0,0,0,0,cellular,31,jul,34,-1,0,unknown,0,1.1
32,blue-collar,single,secondary,0,322,1,0,cellular,13,may,3,-1,0,unknown,0,3.88333333333333
33,technician,single,secondary,0,647,1,1,cellular,4,feb,1,273,1,other,0,2.06666666666667
49,blue-collar,divorced,secondary,0,10613,0,1,cellular,4,feb,1,-1,0,unknown,1,20.4333333333333
54,technician,divorced,secondary,0,136,0,1,cellular,10,jul,4,-1,0,unknown,0,2.51666666666667
34,technician,single,tertiary,0,612,0,0,cellular,25,may,1,-1,0,unknown,0,1.51666666666667
28,unemployed,single,secondary,0,434,1,0,cellular,30,apr,1,-1,0,unknown,0,4.28333333333333
32,services,single,secondary,0,1168,1,0,cellular,16,nov,1,-1,0,unknown,1,6.85
41,admin.,divorced,secondary,0,4,1,0,cellular,5,feb,1,211,1,failure,0,3.86666666666667
23,student,single,secondary,0,480,0,0,cellular,9,feb,2,182,1,failure,1,12.3666666666667
64,retired,married,secondary,0,4787,0,0,cellular,28,apr,1,182,1,success,1,6.53333333333333
38,blue-collar,married,secondary,0,2685,0,0,unknown,20,jun,12,-1,0,unknown,0,0.366666666666667
26,admin.,single,secondary,0,187,0,0,cellular,30,jan,2,-1,0,unknown,0,3.76666666666667
38,technician,married,tertiary,0,216,0,0,cellular,19,aug,4,-1,0,unknown,0,2.35
53,services,married,secondary,0,-363,1,0,cellular,7,aug,2,-1,0,unknown,0,3.35
40,technician,divorced,secondary,0,93,0,0,cellular,2,feb,2,-1,0,unknown,0,2.05
39,services,married,secondary,0,3870,1,0,cellular,20,apr,1,-1,0,unknown,0,1.2
62,retired,married,secondary,0,298,0,0,cellular,17,nov,2,-1,0,unknown,1,11.8166666666667
35,technician,married,secondary,0,249,0,0,cellular,21,aug,8,-1,0,unknown,0,3.41666666666667
32,technician,single,tertiary,0,0,1,1,cellular,13,may,2,-1,0,unknown,1,7.33333333333333
57,admin.,married,secondary,0,1216,1,0,unknown,8,may,6,-1,0,unknown,0,4.25
35,housemaid,married,tertiary,0,1265,1,0,cellular,15,may,5,179,4,failure,1,5.43333333333333
45,blue-collar,single,secondary,0,143,0,0,unknown,5,jun,1,-1,0,unknown,0,3.35
30,services,single,primary,0,0,1,1,cellular,19,nov,1,-1,0,unknown,1,11.4333333333333
36,services,married,secondary,0,4721,0,0,cellular,9,dec,3,-1,0,unknown,1,2.48333333333333
30,blue-collar,single,secondary,0,5909,1,0,cellular,18,may,2,-1,0,unknown,1,7
33,admin.,married,secondary,0,1737,0,0,cellular,14,aug,2,106,2,failure,0,3.8
60,blue-collar,married,primary,0,1262,1,1,unknown,13,may,1,-1,0,unknown,1,16.9166666666667
48,unemployed,married,primary,0,1849,1,0,unknown,2,jun,3,-1,0,unknown,0,5.75
24,management,married,unknown,0,448,0,0,cellular,14,apr,1,-1,0,unknown,1,5.4
53,unemployed,divorced,secondary,0,0,0,0,unknown,20,jun,2,-1,0,unknown,0,1.68333333333333
32,technician,married,secondary,0,221,1,0,unknown,23,may,4,-1,0,unknown,0,3.73333333333333
26,management,single,tertiary,0,157,1,0,cellular,30,jan,2,-1,0,unknown,0,1.3
34,blue-collar,divorced,secondary,0,882,0,1,telephone,20,oct,1,-1,0,unknown,0,0.4
31,admin.,single,secondary,0,3950,1,0,cellular,21,nov,1,-1,0,unknown,1,8.81666666666667
38,blue-collar,married,secondary,0,814,1,0,cellular,4,feb,1,-1,0,unknown,0,5.1
51,blue-collar,divorced,primary,0,-19,1,0,cellular,13,may,1,296,11,failure,1,13.8166666666667
36,management,married,tertiary,0,0,1,0,cellular,8,may,3,-1,0,unknown,1,5.13333333333333
24,admin.,single,tertiary,0,674,1,0,cellular,6,jul,1,-1,0,unknown,1,4.45
27,admin.,divorced,secondary,0,451,1,0,cellular,16,jul,1,-1,0,unknown,1,10.8666666666667
77,retired,married,unknown,0,992,0,0,cellular,27,apr,2,182,2,failure,0,2.45
31,management,single,tertiary,0,0,0,0,cellular,21,aug,2,-1,0,unknown,0,4.05
45,services,divorced,secondary,0,608,1,1,cellular,7,may,3,323,30,failure,1,18.9166666666667
33,services,married,secondary,0,387,1,0,cellular,7,apr,2,138,2,failure,0,5.45
40,admin.,married,secondary,0,4775,0,0,cellular,15,sep,1,-1,0,unknown,1,3.58333333333333
35,management,single,tertiary,0,62,1,0,cellular,5,may,4,15,3,success,0,3.56666666666667
51,management,married,tertiary,0,2704,1,0,telephone,21,jul,1,-1,0,unknown,0,7.38333333333333
41,blue-collar,married,primary,0,-75,1,0,cellular,18,may,1,-1,0,unknown,0,1.91666666666667
35,management,single,tertiary,0,-324,0,1,cellular,21,jul,11,-1,0,unknown,1,16.4166666666667
71,retired,divorced,primary,0,1729,0,0,cellular,17,nov,2,-1,0,unknown,1,7.6
55,unemployed,divorced,secondary,0,387,1,0,unknown,6,may,1,-1,0,unknown,1,15.3
42,management,divorced,tertiary,0,9,1,0,cellular,21,jul,1,-1,0,unknown,0,8.48333333333333
29,management,married,tertiary,0,0,1,0,cellular,6,may,2,-1,0,unknown,1,11.1166666666667
33,blue-collar,single,unknown,0,129,1,1,cellular,30,apr,1,161,1,failure,1,8.03333333333333
32,admin.,single,secondary,0,678,1,0,cellular,4,feb,1,246,4,failure,1,26.3166666666667
51,management,married,tertiary,0,19313,0,0,telephone,21,nov,1,-1,0,unknown,0,0.6
32,management,single,tertiary,0,2551,1,0,cellular,21,jul,3,-1,0,unknown,1,10.6333333333333
64,retired,married,unknown,0,2923,0,0,cellular,12,mar,1,-1,0,unknown,0,2
32,blue-collar,married,primary,0,0,1,0,cellular,11,may,3,-1,0,unknown,0,2.16666666666667
54,blue-collar,divorced,primary,0,2062,1,0,unknown,14,may,2,-1,0,unknown,0,7.3
38,management,married,tertiary,0,119,1,0,unknown,13,may,4,-1,0,unknown,1,9.46666666666667
26,technician,single,secondary,0,1231,1,0,cellular,4,sep,1,93,7,success,1,3.83333333333333
58,management,divorced,tertiary,0,108,0,0,cellular,12,aug,4,-1,0,unknown,0,3.85
33,management,married,tertiary,0,1047,0,0,cellular,8,aug,4,-1,0,unknown,1,8.53333333333333
29,housemaid,single,tertiary,0,19,0,0,cellular,3,dec,1,230,1,success,1,4.56666666666667
31,admin.,married,secondary,0,33,1,0,cellular,5,may,2,-1,0,unknown,0,4.83333333333333
35,technician,single,secondary,0,204,1,0,cellular,25,may,1,-1,0,unknown,1,3.93333333333333
45,admin.,married,secondary,0,0,0,1,telephone,15,jul,3,-1,0,unknown,1,8.88333333333333
34,management,single,tertiary,0,808,0,0,cellular,26,may,2,97,1,other,0,6.26666666666667
33,admin.,single,tertiary,0,272,1,0,cellular,1,sep,2,92,3,success,1,4.88333333333333
32,services,married,secondary,0,983,1,0,cellular,20,nov,2,133,1,failure,1,8.33333333333333
53,technician,married,tertiary,0,3177,0,0,cellular,8,aug,2,-1,0,unknown,0,1.53333333333333
45,blue-collar,married,secondary,0,-258,1,0,telephone,20,apr,5,-1,0,unknown,0,6.4
40,blue-collar,married,primary,0,669,1,0,unknown,26,may,3,-1,0,unknown,0,2.68333333333333
45,blue-collar,married,primary,0,121,0,0,cellular,29,aug,11,-1,0,unknown,0,1.55
43,management,married,tertiary,0,62,1,0,cellular,23,jul,3,-1,0,unknown,0,3.53333333333333
39,housemaid,married,primary,0,34,1,0,cellular,14,jul,3,-1,0,unknown,0,6.28333333333333
31,technician,single,tertiary,0,208,0,0,cellular,12,aug,7,-1,0,unknown,1,22.4
53,blue-collar,married,primary,0,0,0,0,cellular,21,aug,1,-1,0,unknown,0,3.25
32,management,divorced,tertiary,0,948,0,0,cellular,12,aug,2,-1,0,unknown,0,3.4
42,management,married,tertiary,0,2,1,1,telephone,4,may,9,-1,0,unknown,0,5.6
41,technician,single,secondary,0,169,1,0,cellular,12,may,2,-1,0,unknown,0,1.93333333333333
35,blue-collar,married,secondary,0,913,1,0,cellular,17,apr,2,-1,0,unknown,0,12.3
27,student,single,secondary,0,0,0,0,unknown,8,may,2,-1,0,unknown,0,1.55
34,technician,married,secondary,0,1072,0,1,cellular,5,feb,1,252,2,failure,0,2.26666666666667
46,technician,married,secondary,0,2149,1,0,cellular,15,apr,2,-1,0,unknown,1,4.7
46,management,married,secondary,0,1299,1,0,cellular,14,jul,2,-1,0,unknown,0,1.73333333333333
45,unemployed,divorced,secondary,0,728,1,1,cellular,18,nov,1,-1,0,unknown,0,1.78333333333333
26,blue-collar,single,secondary,0,24,1,0,unknown,7,may,1,-1,0,unknown,0,3
42,management,married,unknown,0,1519,0,0,cellular,19,jul,1,-1,0,unknown,1,4.46666666666667
69,retired,married,secondary,0,0,0,0,cellular,28,apr,2,126,2,other,1,3.06666666666667
30,blue-collar,single,secondary,0,799,0,0,unknown,13,jun,1,-1,0,unknown,1,11.2333333333333
42,management,married,tertiary,0,36,0,0,cellular,21,nov,3,-1,0,unknown,1,11.0666666666667
30,admin.,married,tertiary,0,631,0,0,cellular,13,aug,3,-1,0,unknown,0,4.88333333333333
35,admin.,married,tertiary,0,286,0,0,cellular,30,apr,2,-1,0,unknown,1,15.8166666666667
38,management,married,tertiary,0,536,1,0,cellular,22,jul,1,-1,0,unknown,1,4.13333333333333
27,blue-collar,single,primary,0,265,1,0,cellular,13,may,2,-1,0,unknown,1,18.65
39,management,single,tertiary,0,202,1,0,cellular,12,may,1,301,1,other,0,0.983333333333333
27,student,single,secondary,0,538,0,0,cellular,4,jun,2,-1,0,unknown,1,2.06666666666667
49,technician,single,secondary,0,-97,1,0,unknown,6,jun,2,-1,0,unknown,0,1.53333333333333
32,management,single,tertiary,0,0,0,0,cellular,5,feb,4,-1,0,unknown,1,9.16666666666667
48,technician,married,secondary,0,1981,1,0,cellular,16,mar,3,238,2,success,0,4.85
31,admin.,married,secondary,0,0,1,0,unknown,14,may,2,-1,0,unknown,0,0.666666666666667
36,management,married,tertiary,0,789,1,1,cellular,10,jul,1,-1,0,unknown,0,1.33333333333333
34,entrepreneur,married,secondary,0,455,1,0,cellular,20,nov,1,-1,0,unknown,0,1.46666666666667
18,student,single,unknown,0,108,0,0,cellular,10,aug,1,-1,0,unknown,1,2.78333333333333
47,technician,single,unknown,0,77,1,0,unknown,9,may,4,-1,0,unknown,0,1.38333333333333
39,entrepreneur,married,tertiary,0,350,1,0,cellular,24,jul,2,-1,0,unknown,0,3.83333333333333
44,entrepreneur,married,tertiary,0,624,0,0,telephone,14,aug,2,-1,0,unknown,1,9.2
42,blue-collar,married,primary,0,505,1,0,unknown,14,may,2,-1,0,unknown,0,8.68333333333333
56,admin.,married,secondary,0,3784,0,0,unknown,21,may,6,-1,0,unknown,0,11.2
40,blue-collar,married,primary,0,830,1,0,cellular,13,may,3,370,2,failure,1,14.55
30,blue-collar,married,secondary,0,791,1,1,cellular,22,jul,2,-1,0,unknown,0,2.28333333333333
32,entrepreneur,married,tertiary,0,4465,1,0,unknown,21,may,2,-1,0,unknown,0,2.68333333333333
51,blue-collar,married,primary,0,0,0,0,cellular,21,aug,4,-1,0,unknown,0,3.9
33,management,single,tertiary,0,718,1,0,cellular,6,apr,1,98,2,success,1,2.03333333333333
36,blue-collar,married,secondary,0,1790,1,0,cellular,16,apr,2,-1,0,unknown,0,6.43333333333333
42,blue-collar,married,secondary,0,2913,0,0,cellular,3,jun,1,195,1,failure,1,11.75
38,management,divorced,tertiary,0,5455,1,0,unknown,27,may,3,-1,0,unknown,0,3.4
34,technician,married,secondary,0,1,1,0,cellular,19,nov,1,-1,0,unknown,0,1.8
49,blue-collar,married,primary,0,408,0,0,cellular,12,aug,4,-1,0,unknown,1,9.31666666666667
54,unknown,married,primary,0,981,0,0,cellular,22,aug,12,-1,0,unknown,0,10.85
41,blue-collar,married,primary,0,6596,1,0,cellular,20,nov,1,-1,0,unknown,0,1.46666666666667
59,management,married,tertiary,0,3779,0,0,cellular,18,aug,3,-1,0,unknown,0,1.55
53,management,married,tertiary,0,20772,0,0,cellular,4,feb,1,-1,0,unknown,0,11.9166666666667
45,management,married,tertiary,0,786,0,0,cellular,10,sep,3,-1,0,unknown,1,1.4
41,technician,single,secondary,0,28,0,0,unknown,16,may,1,-1,0,unknown,0,0.85
56,blue-collar,married,primary,0,284,0,1,telephone,3,feb,4,204,4,failure,0,2.06666666666667
51,services,single,secondary,0,516,1,0,cellular,13,may,1,363,1,failure,0,6.16666666666667
38,management,divorced,tertiary,0,155,1,0,unknown,20,jun,26,-1,0,unknown,0,0.416666666666667
33,blue-collar,married,primary,0,-191,1,1,cellular,9,jul,4,-1,0,unknown,1,21.5
36,student,single,secondary,0,17,0,0,cellular,22,apr,1,-1,0,unknown,1,10.35
44,management,married,tertiary,0,795,0,0,cellular,28,aug,24,-1,0,unknown,0,1.65
36,technician,married,secondary,0,331,0,0,cellular,22,aug,4,-1,0,unknown,0,3.98333333333333
31,technician,single,secondary,0,846,0,0,cellular,26,may,3,205,2,failure,1,6.75
36,technician,single,secondary,0,12264,0,0,cellular,12,apr,2,-1,0,unknown,1,2.63333333333333
25,blue-collar,single,primary,0,292,1,1,cellular,18,may,2,-1,0,unknown,1,17.1166666666667
51,self-employed,married,secondary,0,95,1,0,cellular,23,jul,4,-1,0,unknown,1,21.8166666666667
38,services,married,secondary,0,775,0,0,cellular,12,feb,3,182,2,success,1,30.5833333333333
32,technician,single,secondary,0,6402,1,0,cellular,6,may,1,167,1,success,0,2.63333333333333
49,admin.,single,secondary,0,275,0,0,unknown,8,may,1,-1,0,unknown,0,0.233333333333333
37,blue-collar,married,secondary,0,489,1,0,unknown,2,jun,1,-1,0,unknown,0,0.4
36,blue-collar,married,primary,0,599,1,0,unknown,21,may,2,-1,0,unknown,1,10.8166666666667
43,management,married,tertiary,0,1429,1,0,cellular,7,may,1,169,3,success,1,17.1666666666667
49,services,married,secondary,0,2416,1,0,cellular,16,apr,1,-1,0,unknown,1,22.7666666666667
32,blue-collar,divorced,primary,0,380,0,0,cellular,25,jul,2,-1,0,unknown,0,0.8
60,management,divorced,secondary,0,0,0,0,cellular,5,aug,3,-1,0,unknown,1,10.05
43,blue-collar,married,primary,0,223,1,0,cellular,4,feb,2,204,2,other,0,1.86666666666667
53,admin.,single,secondary,0,654,0,0,unknown,10,jul,1,-1,0,unknown,1,1.11666666666667
57,management,married,tertiary,0,2261,1,0,unknown,8,may,1,-1,0,unknown,0,16.7833333333333
45,technician,single,secondary,0,410,1,0,unknown,30,may,4,-1,0,unknown,1,14.85
33,admin.,married,secondary,0,177,1,0,cellular,11,may,1,-1,0,unknown,0,1.66666666666667
56,blue-collar,married,primary,0,2163,0,0,telephone,31,jul,3,-1,0,unknown,0,0.516666666666667
59,blue-collar,married,primary,0,320,1,0,unknown,15,may,1,-1,0,unknown,1,11.5833333333333
40,management,married,tertiary,0,254,0,0,cellular,19,aug,2,-1,0,unknown,0,3.23333333333333
37,management,single,tertiary,0,240,0,0,unknown,5,jun,1,-1,0,unknown,1,18.7166666666667
